1023357.1627207,704.02815360278,600
1023357.1793514,736.05630720556,600
1023357.1960447,768.08446080834,600
1023357.2129578,800.11261441112,600
1023357.2293961,832.14076801389,600
1023357.246206,864.16892161667,600
1023357.2627678,896.19707521945,600
1023357.2794648,928.22522882223,600
1023357.2962008,960.25338242501,600
1023357.312847,992.28153602779,600
1023357.3295885,1024.3096896306,600
1023357.3462448,1056.3378432333,600
1023357.3630195,1088.3659968361,600
1023357.3797891,1120.3941504389,600
1023357.3963107,1152.4223040417,600
1023357.4128578,1184.4504576445,600
1023357.4296908,1216.4786112472,600
1023357.4464569,1248.50676485,600
1023357.4631369,1280.5349184528,600
1023357.4795865,1312.5630720556,600
1023357.4962537,1344.5912256584,600
1023357.5129158,1376.6193792611,600
1023357.5297132,1408.6475328639,600
1023357.546332,1440.6756864667,600
1023357.563017,1472.7038400695,600
1023357.5796454,1504.7319936723,600
1023357.5963881,1536.760147275,600
1023357.6131505,1568.7883008778,600
1023357.6297284,1600.8164544806,600
1023357.6465006,1632.8446080834,600
1023357.6631609,1664.8727616861,600
1023357.6798286,1696.9009152889,600
1023357.6964656,1728.9290688917,600
1023357.713139,1760.9572224945,600
1023357.7298765,1792.9853760973,600
1023357.7467504,1825.0135297,600
1023357.763179,1857.0416833028,600
1023357.779887,1889.0698369056,600
1023357.7966346,1921.0979905084,600
