1023596.5953395,704.01874943823,600
1023596.6117656,736.03749887645,600
1023596.6285149,768.05624831468,600
1023596.645075,800.0749977529,600
1023596.6617958,832.09374719113,600
1023596.6789638,864.11249662936,600
1023596.6952739,896.13124606758,600
1023596.7118444,928.14999550581,600
1023596.7284413,960.16874494404,600
1023596.7453366,992.18749438226,600
1023596.7620307,1024.2062438205,600
1023596.7786479,1056.2249932587,600
1023596.795344,1088.2437426969,600
1023596.8119057,1120.2624921352,600
1023596.8285643,1152.2812415734,600
1023596.8453758,1184.2999910116,600
1023596.8620751,1216.3187404498,600
1023596.8786767,1248.3374898881,600
1023596.895312,1280.3562393263,600
1023596.911945,1312.3749887645,600
1023596.9286675,1344.3937382028,600
1023596.9454596,1376.412487641,600
1023596.9620567,1408.4312370792,600
1023596.9788004,1440.4499865174,600
1023596.995435,1472.4687359557,600
1023597.0121145,1504.4874853939,600
1023597.0286573,1536.5062348321,600
1023597.045442,1568.5249842703,600
1023597.06219,1600.5437337086,600
1023597.078827,1632.5624831468,600
1023597.095576,1664.581232585,600
1023597.1122708,1696.5999820232,600
1023597.1287483,1728.6187314615,600
1023597.14555,1760.6374808997,600
1023597.1622411,1792.6562303379,600
1023597.1790631,1824.6749797761,600
1023597.1955448,1856.6937292144,600
1023597.2122255,1888.7124786526,600
1023597.2288475,1920.7312280908,600
