1237179.4333902,1216.0175867263,540
1237179.4500721,1184.0351734526,540
1237179.4668422,1152.052760179,540
1237179.4839581,1120.0703469053,540
1237179.500484,1088.0879336316,540
1237179.51623,1056.1055203579,540
1237179.5325401,1024.1231070842,540
1237179.5483869,992.14069381057,540
1237179.5645266,960.15828053689,540
1237179.5836872,928.17586726321,540
1237179.5978923,896.19345398953,540
1237179.6156324,864.21104071585,540
1237179.6311708,832.22862744217,540
1237179.6477319,800.24621416849,540
1237179.6642959,768.26380089482,540
1237179.6803197,736.28138762114,540
1237179.6986965,704.29897434746,540
1237179.7137442,672.31656107378,540
1237179.7303207,640.3341478001,540
1237179.7468731,608.35173452642,540
1237179.7637338,576.36932125274,540
1237179.7802431,544.38690797906,540
1237179.7969918,512.40449470538,540
1237179.8134269,480.4220814317,540
1237179.830388,448.43966815803,540
1237179.8467149,416.45725488435,540
1237179.8634463,384.47484161067,540
1237179.8799712,352.49242833699,540
1237179.8967854,320.51001506331,540
1237179.9134622,288.52760178963,540
1237179.9301789,256.54518851595,540
1237179.9466177,224.56277524227,540
1237179.9634646,192.58036196859,540
1237179.9803575,160.59794869491,540
1237179.996789,128.61553542124,540
1237180.0133607,96.633122147557,540
1237180.0301257,64.650708873878,540
1237180.0466273,32.668295600199,540
1237180.0634293,0.68588232651973,540
1237180.0800525,-31.296530947159,540
