406991.84563124,704.00050652102,540
406991.86236263,736.00101304203,540
406991.87904437,768.00151956305,540
406991.89576502,800.00202608407,540
406991.912374,832.00253260508,540
406991.92902018,864.0030391261,540
406991.94566919,896.00354564711,540
406991.96230255,928.00405216813,540
406991.97907068,960.00455868915,540
406991.99567698,992.00506521016,540
406992.01236013,1024.0055717312,540
406992.02904318,1056.0060782522,540
406992.04575251,1088.0065847732,540
406992.06234794,1120.0070912942,540
406992.0790254,1152.0075978152,540
406992.09571897,1184.0081043363,540
406992.11236819,1216.0086108573,540
406992.12903924,1248.0091173783,540
406992.14575969,1280.0096238993,540
406992.16241854,1312.0101304203,540
406992.1790409,1344.0106369413,540
406992.19574172,1376.0111434624,540
406992.21233697,1408.0116499834,540
406992.22908339,1440.0121565044,540
406992.24571301,1472.0126630254,540
406992.26238184,1504.0131695464,540
406992.27905551,1536.0136760674,540
406992.29568611,1568.0141825885,540
406992.31239342,1600.0146891095,540
406992.32907527,1632.0151956305,540
406992.34575689,1664.0157021515,540
406992.36236885,1696.0162086725,540
406992.37907758,1728.0167151935,540
406992.39570499,1760.0172217146,540
406992.41238618,1792.0177282356,540
406992.429043,1824.0182347566,540
406992.44576195,1856.0187412776,540
406992.46237956,1888.0192477986,540
406992.47901064,1920.0197543196,540
