406985.14566071,704.00050652102,540
406985.16236555,736.00101304203,540
406985.17903776,768.00151956305,540
406985.19570439,800.00202608407,540
406985.21234503,832.00253260508,540
406985.22898697,864.0030391261,540
406985.24564235,896.00354564711,540
406985.2623203,928.00405216813,540
406985.27909786,960.00455868915,540
406985.2956607,992.00506521016,540
406985.31238434,1024.0055717312,540
406985.3290813,1056.0060782522,540
406985.34569455,1088.0065847732,540
406985.36240721,1120.0070912942,540
406985.37910817,1152.0075978152,540
406985.39570862,1184.0081043363,540
406985.41237119,1216.0086108573,540
406985.42904342,1248.0091173783,540
406985.44574995,1280.0096238993,540
406985.46233669,1312.0101304203,540
406985.47910929,1344.0106369413,540
406985.49571892,1376.0111434624,540
406985.51235372,1408.0116499834,540
406985.52901734,1440.0121565044,540
406985.54568234,1472.0126630254,540
406985.56232453,1504.0131695464,540
406985.57904567,1536.0136760674,540
406985.59567379,1568.0141825885,540
406985.6123791,1600.0146891095,540
406985.62901502,1632.0151956305,540
406985.64574593,1664.0157021515,540
406985.66239591,1696.0162086725,540
406985.6790614,1728.0167151935,540
406985.69576197,1760.0172217146,540
406985.71238225,1792.0177282356,540
406985.72906643,1824.0182347566,540
406985.74569613,1856.0187412776,540
406985.76241069,1888.0192477986,540
406985.77896286,1920.0197543196,540
