1,0,2.0093,2.0094,2.5266,2.6285
2,0,2.0094,2.0094,2.5267,2.7771
3,0,2.0177,2.0177,2.5349,2.6351
4,0,2.019,2.0193,2.5355,2.5694
5,0,2.0185,2.0187,2.5366,2.6217
6,0,2.0181,2.0188,2.5357,3.2368
