1465132.4521226,1215.9738163233,600
1465132.4689102,1183.9476326466,600
1465132.4856264,1151.9214489698,600
1465132.5023745,1119.8952652931,600
1465132.5189058,1087.8690816164,600
1465132.5356939,1055.8428979397,600
1465132.5524028,1023.816714263,600
1465132.5690964,991.79053058624,600
1465132.5858531,959.76434690952,600
1465132.6022946,927.7381632328,600
1465132.6191055,895.71197955608,600
1465132.6357055,863.68579587936,600
1465132.6522975,831.65961220264,600
1465132.6692512,799.63342852592,600
1465132.6858607,767.6072448492,600
1465132.7025148,735.58106117248,600
1465132.7190902,703.55487749576,600
1465132.7357435,671.52869381905,600
1465132.7526293,639.50251014233,600
1465132.7691646,607.47632646561,600
1465132.7859326,575.45014278889,600
1465132.8026254,543.42395911217,600
1465132.8192491,511.39777543545,600
1465132.8358698,479.37159175873,600
1465132.8527329,447.34540808201,600
1465132.8693742,415.31922440529,600
1465132.8859846,383.29304072857,600
1465132.9026747,351.26685705185,600
1465132.9193516,319.24067337513,600
1465132.9359182,287.21448969841,600
1465132.9528024,255.18830602169,600
1465132.9692814,223.16212234497,600
1465132.9860714,191.13593866825,600
1465133.0028299,159.10975499153,600
1465133.0192863,127.08357131481,600
1465133.0361528,95.057387638091,600
1465133.0528456,63.031203961372,600
1465133.069565,31.005020284652,600
1465133.0860937,-1.0211633920678,600
