1023629.3389955,1215.9812505618,600
1023629.3556123,1183.9625011235,600
1023629.3723884,1151.9437516853,600
1023629.3889256,1119.9250022471,600
1023629.4058166,1087.9062528089,600
1023629.4224402,1055.8875033706,600
1023629.4391158,1023.8687539324,600
1023629.4557577,991.85000449419,600
1023629.4723426,959.83125505596,600
1023629.4891469,927.81250561774,600
1023629.5058805,895.79375617951,600
1023629.5223888,863.77500674129,600
1023629.5392947,831.75625730306,600
1023629.5557632,799.73750786483,600
1023629.5725011,767.71875842661,600
1023629.5892133,735.70000898838,600
1023629.6058299,703.68125955015,600
1023629.6226011,671.66251011193,600
1023629.639327,639.6437606737,600
1023629.6558943,607.62501123548,600
1023629.6724733,575.60626179725,600
1023629.6892348,543.58751235902,600
1023629.7059277,511.5687629208,600
1023629.7226986,479.55001348257,600
1023629.7392904,447.53126404434,600
1023629.7559718,415.51251460612,600
1023629.7725492,383.49376516789,600
1023629.7892115,351.47501572967,600
1023629.8060218,319.45626629144,600
1023629.8228756,287.43751685321,600
1023629.8394232,255.41876741499,600
1023629.8561722,223.40001797676,600
1023629.8727505,191.38126853853,600
1023629.8894714,159.36251910031,600
1023629.9063045,127.34376966208,600
1023629.9229899,95.325020223856,600
1023629.9394952,63.30627078563,600
1023629.9561708,31.287521347404,600
1023629.9727053,-0.7312280908227,600
