1023604.2014534,1215.9812505618,600
1023604.2181146,1183.9625011235,600
1023604.2348727,1151.9437516853,600
1023604.251481,1119.9250022471,600
1023604.2681215,1087.9062528089,600
1023604.2848068,1055.8875033706,600
1023604.3015566,1023.8687539324,600
1023604.3183126,991.85000449419,600
1023604.3348565,959.83125505596,600
1023604.3515725,927.81250561774,600
1023604.3682455,895.79375617951,600
1023604.3847577,863.77500674129,600
1023604.4018001,831.75625730306,600
1023604.418391,799.73750786483,600
1023604.4350395,767.71875842661,600
1023604.4517593,735.70000898838,600
1023604.468286,703.68125955015,600
1023604.48488,671.66251011193,600
1023604.5016408,639.6437606737,600
1023604.5183955,607.62501123548,600
1023604.5352684,575.60626179725,600
1023604.5517893,543.58751235902,600
1023604.5685336,511.5687629208,600
1023604.5850831,479.55001348257,600
1023604.6017255,447.53126404434,600
1023604.6184177,415.51251460612,600
1023604.6350742,383.49376516789,600
1023604.6517423,351.47501572967,600
1023604.6685514,319.45626629144,600
1023604.6849993,287.43751685321,600
1023604.7017997,255.41876741499,600
1023604.7187396,223.40001797676,600
1023604.7352415,191.38126853853,600
1023604.7519093,159.36251910031,600
1023604.7684994,127.34376966208,600
1023604.7851587,95.325020223856,600
1023604.8017718,63.30627078563,600
1023604.8186799,31.287521347404,600
1023604.8352868,-0.7312280908227,600
