1,0.2,0.06,0,-1920,0,0,1,600,-1920,3
2,0.2,0.12,180,-1920,1,0,0,600,-1920,3
3,0.2,0.12,0,-1920,0,0,1,600,-1920,3
4,0.4,0.12,0,-1920,0,0,1,600,-1920,3
5,0.1,0.12,180,-1920,1,0,0,600,-1920,3
6,0.1,0.03,0,-1920,0,180,0,600,-1920,3
7,0.2,0.06,0,-1920,0,0,1,600,-1920,3
8,0.2,0.12,180,-1920,1,0,0,600,-1920,3
9,0.1,0.48,0,1920,1,0,1,600,1920,3
10,0.1,0.48,0,1920,1,180,0,600,1920,3
11,0.1,0.03,180,-1920,1,0,0,600,-1920,3
12,0.4,0.48,0,1920,1,180,0,600,1920,3
13,0.4,0.48,0,1920,1,0,1,600,1920,3
14,0.4,0.06,0,1920,1,180,0,600,1920,3
15,0.2,0.03,0,-1920,0,0,1,600,-1920,3
16,0.4,0.12,180,1920,0,0,0,600,1920,3
17,0.1,0.03,180,-1920,1,0,0,600,-1920,3
18,0.4,0.06,0,1920,1,180,0,600,1920,3
19,0.1,0.48,0,1920,1,0,1,600,1920,3
20,0.2,0.48,0,1920,1,0,1,600,1920,3
21,0.2,0.12,0,-1920,0,0,1,600,-1920,3
22,0.4,0.12,0,-1920,0,0,1,600,-1920,3
23,0.4,0.48,180,-1920,1,0,0,600,-1920,3
24,0.4,0.12,180,1920,0,0,0,600,1920,3
25,0.4,0.03,0,1920,1,0,1,600,1920,3
26,0.2,0.48,180,-1920,1,0,0,600,-1920,3
27,0.2,0.48,0,1920,1,180,0,600,1920,3
28,0.4,0.24,180,1920,0,0,0,600,1920,3
29,0.2,0.48,0,1920,1,0,1,600,1920,3
30,0.1,0.24,0,-1920,0,0,1,600,-1920,3
31,0.1,0.06,180,-1920,1,0,0,600,-1920,3
32,0.2,0.06,0,-1920,0,0,1,600,-1920,3
33,0.2,0.24,0,-1920,0,0,1,600,-1920,3
34,0.2,0.03,180,1920,0,0,0,600,1920,3
35,0.4,0.03,180,1920,0,0,0,600,1920,3
36,0.4,0.06,180,1920,0,0,0,600,1920,3
37,0.2,0.48,180,-1920,1,180,1,600,-1920,3
38,0.1,0.24,0,-1920,0,0,1,600,-1920,3
39,0.4,0.06,0,1920,1,180,0,600,1920,3
40,0.4,0.24,0,1920,1,0,1,600,1920,3
41,0.2,0.12,0,-1920,0,0,1,600,-1920,3
42,0.1,0.03,180,-1920,1,0,0,600,-1920,3
43,0.2,0.06,180,1920,0,180,1,600,1920,3
44,0.4,0.06,180,1920,0,0,0,600,1920,3
45,0.4,0.03,180,1920,0,0,0,600,1920,3
46,0.1,0.06,0,-1920,0,0,1,600,-1920,3
47,0.4,0.03,0,1920,1,0,1,600,1920,3
48,0.1,0.06,0,-1920,0,0,1,600,-1920,3
49,0.1,0.12,0,1920,1,0,1,600,1920,3
50,0.4,0.24,0,1920,1,0,1,600,1920,3
51,0.2,0.03,180,1920,0,0,0,600,1920,3
52,0.2,0.24,0,-1920,0,0,1,600,-1920,3
53,0.4,0.06,180,1920,0,0,0,600,1920,3
54,0.1,0.24,180,1920,0,180,1,600,1920,3
55,0.1,0.48,180,-1920,1,0,0,600,-1920,3
56,0.1,0.12,0,1920,1,180,0,600,1920,3
57,0.4,0.48,0,1920,1,0,1,600,1920,3
58,0.2,0.03,180,1920,0,0,0,600,1920,3
59,0.1,0.12,0,1920,1,0,1,600,1920,3
60,0.1,0.06,180,-1920,1,0,0,600,-1920,3
61,0.4,0.48,0,1920,1,180,0,600,1920,3
62,0.1,0.24,180,1920,0,180,1,600,1920,3
63,0.2,0.12,0,-1920,0,0,1,600,-1920,3
64,0.4,0.03,0,1920,1,0,1,600,1920,3
65,0.1,0.06,180,-1920,1,180,1,600,-1920,3
66,0.1,0.12,180,-1920,1,0,0,600,-1920,3
67,0.1,0.03,0,-1920,0,0,1,600,-1920,3
68,0.2,0.03,180,1920,0,0,0,600,1920,3
69,0.2,0.06,180,1920,0,0,0,600,1920,3
70,0.4,0.24,180,1920,0,0,0,600,1920,3
71,0.4,0.24,180,1920,0,0,0,600,1920,3
72,0.2,0.24,180,1920,0,0,0,600,1920,3
73,0.2,0.48,180,-1920,1,0,0,600,-1920,3
74,0.1,0.48,180,-1920,1,180,1,600,-1920,3
75,0.2,0.24,0,-1920,0,0,1,600,-1920,3
76,0.2,0.24,0,-1920,0,180,0,600,-1920,3
77,0.4,0.48,180,-1920,1,180,1,600,-1920,3
78,0.2,0.06,0,-1920,0,0,1,600,-1920,3
79,0.4,0.24,0,1920,1,180,0,600,1920,3
80,0.4,0.12,180,1920,0,0,0,600,1920,3
81,0.1,0.12,0,1920,1,180,0,600,1920,3
82,0.1,0.48,0,1920,1,0,1,600,1920,3
83,0.1,0.03,0,-1920,0,0,1,600,-1920,3
84,0.1,0.06,180,-1920,1,0,0,600,-1920,3
85,0.1,0.24,180,1920,0,180,1,600,1920,3
86,0.2,0.03,180,1920,0,0,0,600,1920,3
87,0.4,0.03,0,1920,1,0,1,600,1920,3
88,0.4,0.12,0,-1920,0,180,0,600,-1920,3
89,0.2,0.24,180,1920,0,0,0,600,1920,3
90,0.1,0.24,180,1920,0,0,0,600,1920,3
