1465117.9568755,704.02618367672,600
1465117.9735697,736.05236735344,600
1465117.9903616,768.07855103016,600
1465118.0070692,800.10473470688,600
1465118.0237357,832.1309183836,600
1465118.0402269,864.15710206032,600
1465118.0569374,896.18328573704,600
1465118.0737377,928.20946941376,600
1465118.0903271,960.23565309048,600
1465118.1071069,992.2618367672,600
1465118.1237478,1024.2880204439,600
1465118.1403552,1056.3142041206,600
1465118.157139,1088.3403877974,600
1465118.1737508,1120.3665714741,600
1465118.1904707,1152.3927551508,600
1465118.2070573,1184.4189388275,600
1465118.223677,1216.4451225042,600
1465118.24051,1248.471306181,600
1465118.2572456,1280.4974898577,600
1465118.2734983,1312.5236735344,600
1465118.2903834,1344.5498572111,600
1465118.307212,1376.5760408878,600
1465118.3236277,1408.6022245646,600
1465118.3405703,1440.6284082413,600
1465118.3572536,1472.654591918,600
1465118.3738926,1504.6807755947,600
1465118.3906292,1536.7069592714,600
1465118.407293,1568.7331429482,600
1465118.4240298,1600.7593266249,600
1465118.440581,1632.7855103016,600
1465118.4574139,1664.8116939783,600
1465118.4739279,1696.837877655,600
1465118.4907527,1728.8640613318,600
1465118.5072692,1760.8902450085,600
1465118.5239831,1792.9164286852,600
1465118.5406399,1824.9426123619,600
1465118.5573962,1856.9687960386,600
1465118.5740894,1888.9949797153,600
1465118.5906959,1921.0211633921,600
