2090625.6421127,704.02473367453,600
2090625.658747,736.04946734905,600
2090625.6756199,768.07420102358,600
2090625.6921916,800.09893469811,600
2090625.7089272,832.12366837263,600
2090625.7257472,864.14840204716,600
2090625.7422489,896.17313572168,600
2090625.7589749,928.19786939621,600
2090625.7758306,960.22260307074,600
2090625.7925208,992.24733674526,600
2090625.8092007,1024.2720704198,600
2090625.8260895,1056.2968040943,600
2090625.8425733,1088.3215377688,600
2090625.8596036,1120.3462714434,600
2090625.8759058,1152.3710051179,600
2090625.8925855,1184.3957387924,600
2090625.9093337,1216.4204724669,600
2090625.9258553,1248.4452061415,600
2090625.9425998,1280.469939816,600
2090625.9594084,1312.4946734905,600
2090625.9761199,1344.5194071651,600
2090625.9927719,1376.5441408396,600
2090626.0093485,1408.5688745141,600
2090626.0259669,1440.5936081886,600
2090626.0427877,1472.6183418632,600
2090626.0594923,1504.6430755377,600
2090626.0759833,1536.6678092122,600
2090626.0927804,1568.6925428867,600
2090626.1095028,1600.7172765613,600
2090626.1260893,1632.7420102358,600
2090626.1429111,1664.7667439103,600
2090626.1593861,1696.7914775848,600
2090626.1760745,1728.8162112594,600
2090626.192819,1760.8409449339,600
2090626.2095278,1792.8656786084,600
2090626.2263427,1824.8904122829,600
2090626.2429605,1856.9151459575,600
2090626.2596783,1888.939879632,600
2090626.2763312,1920.9646133065,600
