2069904.1645055,704.0269258976,600
2069904.1813672,736.0538517952,600
2069904.1982677,768.08077769279,600
2069904.2149531,800.10770359039,600
2069904.2316003,832.13462948799,600
2069904.2481919,864.16155538559,600
2069904.2645864,896.18848128319,600
2069904.2815128,928.21540718079,600
2069904.2981642,960.24233307838,600
2069904.3147735,992.26925897598,600
2069904.3317161,1024.2961848736,600
2069904.3479739,1056.3231107712,600
2069904.36464,1088.3500366688,600
2069904.3813326,1120.3769625664,600
2069904.3980561,1152.403888464,600
2069904.4147652,1184.4308143616,600
2069904.4315816,1216.4577402592,600
2069904.4483331,1248.4846661568,600
2069904.4647342,1280.5115920544,600
2069904.4815178,1312.538517952,600
2069904.498473,1344.5654438496,600
2069904.5152638,1376.5923697472,600
2069904.5315102,1408.6192956448,600
2069904.548125,1440.6462215424,600
2069904.5648269,1472.67314744,600
2069904.5814786,1504.7000733376,600
2069904.5981844,1536.7269992352,600
2069904.6149112,1568.7539251328,600
2069904.6315566,1600.7808510303,600
2069904.6485683,1632.8077769279,600
2069904.6648862,1664.8347028255,600
2069904.6817395,1696.8616287231,600
2069904.6982479,1728.8885546207,600
2069904.7154534,1760.9154805183,600
2069904.7316451,1792.9424064159,600
2069904.748462,1824.9693323135,600
2069904.7649599,1856.9962582111,600
2069904.7818724,1889.0231841087,600
2069904.7983775,1921.0501100063,600
