1,0.03,0,0,180,0,679.46,-1920,-1
2,0.03,180,0,0,0,679.46,-1920,-1
3,0.03,0,0,180,0,281.76,-1920,-1
4,0.03,180,0,0,0,281.76,-1920,-1
