1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
1300.6,0.56914,0.78107,0.93883
