2070889.7494106,1215.9675127745,600
2070889.7660422,1183.9350255489,600
2070889.7828,1151.9025383234,600
2070889.7996614,1119.8700510979,600
2070889.8163089,1087.8375638723,600
2070889.833037,1055.8050766468,600
2070889.8496202,1023.7725894213,600
2070889.866268,991.74010219574,600
2070889.8829936,959.70761497021,600
2070889.8997331,927.67512774467,600
2070889.9163986,895.64264051914,600
2070889.9329881,863.61015329361,600
2070889.9496888,831.57766606808,600
2070889.9664457,799.54517884254,600
2070889.9830073,767.51269161701,600
2070889.9997524,735.48020439148,600
2070890.0163948,703.44771716595,600
2070890.0330832,671.41522994041,600
2070890.0497187,639.38274271488,600
2070890.0664461,607.35025548935,600
2070890.0832003,575.31776826382,600
2070890.0999019,543.28528103828,600
2070890.1164115,511.25279381275,600
2070890.1332729,479.22030658722,600
2070890.1499432,447.18781936169,600
2070890.1666115,415.15533213615,600
2070890.1832154,383.12284491062,600
2070890.1998719,351.09035768509,600
2070890.216658,319.05787045956,600
2070890.2333623,287.02538323402,600
2070890.2499404,254.99289600849,600
2070890.2666915,222.96040878296,600
2070890.2833093,190.92792155743,600
2070890.3000361,158.89543433189,600
2070890.3166151,126.86294710636,600
2070890.3334306,94.830459880828,600
2070890.3500456,62.797972655295,600
2070890.3667499,30.765485429763,600
2070890.3833914,-1.2670017957696,600
