1,0,2.0129,2.013,2.5305,NaN
2,0,2.0179,2.018,2.5353,NaN
3,0,2.0197,2.0205,2.5371,NaN
4,0,2.0182,2.0208,2.5354,NaN
5,0,2.017,2.017,2.5339,NaN
6,0,2.0161,2.0161,2.5333,NaN
