1,180,-10,12,2.122e+05,2.6812e+05,NaN,1,2.6812e+05
2,0,10,1,2.122e+05,2.6812e+05,NaN,1,2.6812e+05
3,180,-10,1,2.122e+05,2.6812e+05,NaN,1,2.6812e+05
