1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
1075.1,0.45488,0.84038,0.99886
