2091316.199746,1215.9702011347,600
2091316.2164437,1183.9404022694,600
2091316.2330762,1151.910603404,600
2091316.2498433,1119.8808045387,600
2091316.2665055,1087.8510056734,600
2091316.2831296,1055.8212068081,600
2091316.2998564,1023.7914079428,600
2091316.3165081,991.76160907745,600
2091316.3331557,959.73181021214,600
2091316.3501748,927.70201134682,600
2091316.3667172,895.6722124815,600
2091316.3835026,863.64241361618,600
2091316.399862,831.61261475086,600
2091316.4168199,799.58281588554,600
2091316.4331918,767.55301702023,600
2091316.4498808,735.52321815491,600
2091316.4665713,703.49341928959,600
2091316.4831917,671.46362042427,600
2091316.4999177,639.43382155895,600
2091316.5167313,607.40402269363,600
2091316.5334449,575.37422382832,600
2091316.5501856,543.344424963,600
2091316.5666177,511.31462609768,600
2091316.5837285,479.28482723236,600
2091316.6000707,447.25502836704,600
2091316.6166915,415.22522950172,600
2091316.6333817,383.19543063641,600
2091316.649997,351.16563177109,600
2091316.6667052,319.13583290577,600
2091316.683512,287.10603404045,600
2091316.7000799,255.07623517513,600
2091316.7167451,223.04643630981,600
2091316.7334626,191.0166374445,600
2091316.7500855,158.98683857918,600
2091316.7667991,126.95703971386,600
2091316.7836419,94.927240848541,600
2091316.8001909,62.897441983223,600
2091316.8169934,30.867643117905,600
2091316.8335252,-1.1621557474136,600
